YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="91501",BURBANK                     ,CA,00000141,00000000,00000038,00000100,00000131,00000000,00000114,00000000,00000022,00000086,00000110,00000000
201812,="91502",BURBANK                     ,CA,00000131,00000018,00000025,00000088,00000126,00000000,00000106,00000000,00000021,00000076,00000101,00000000
201812,="91504",BURBANK                     ,CA,00000156,00000016,00000033,00000107,00000142,00000014,00000132,00000011,00000034,00000087,00000126,00000000
201812,="91505",BURBANK                     ,CA,00000238,00000024,00000039,00000175,00000218,00000020,00000201,00000020,00000030,00000151,00000178,00000023
201812,="91506",BURBANK                     ,CA,00000125,00000000,00000033,00000085,00000117,00000000,00000161,00000019,00000041,00000101,00000149,00000012
201812,="91510",BURBANK                     ,CA,00000019,00000000,00000000,00000013,00000017,00000000,00000031,00000000,00000000,00000023,00000029,00000000
201812,="91601",NORTH HOLLYWOOD             ,CA,00000420,00000000,00000071,00000340,00000395,00000025,00000347,00000000,00000043,00000299,00000323,00000024
201812,="91602",TOLUCA LAKE                 ,CA,00000220,00000040,00000031,00000149,00000209,00000011,00000188,00000011,00000035,00000142,00000169,00000019
201812,="91603",NORTH HOLLYWOOD             ,CA,00000012,00000000,00000000,00000000,00000000,00000000,00000016,00000000,00000000,00000012,00000016,00000000
201812,="91604",STUDIO CITY                 ,CA,00000309,00000014,00000070,00000225,00000296,00000013,00000245,00000018,00000047,00000180,00000223,00000022
201812,="91605",NORTH HOLLYWOOD             ,CA,00000268,00000015,00000057,00000196,00000255,00000013,00000228,00000000,00000046,00000174,00000218,00000000
201812,="91606",NORTH HOLLYWOOD             ,CA,00000285,00000000,00000072,00000208,00000269,00000016,00000196,00000000,00000032,00000157,00000179,00000017
201812,="91607",VALLEY VILLAGE              ,CA,00000282,00000022,00000051,00000209,00000271,00000011,00000260,00000000,00000052,00000198,00000250,00000000
201812,="91614",STUDIO CITY                 ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="91701",ALTA LOMA                   ,CA,00000177,00000000,00000055,00000119,00000169,00000000,00000172,00000000,00000066,00000100,00000156,00000016
201812,="91702",AZUSA                       ,CA,00000281,00000000,00000101,00000175,00000265,00000016,00000311,00000000,00000111,00000190,00000282,00000029
201812,="91706",BALDWIN PARK                ,CA,00000285,00000011,00000079,00000195,00000267,00000018,00000264,00000017,00000056,00000191,00000254,00000000
201812,="91708",CHINO                       ,CA,00000116,00000000,00000031,00000083,00000113,00000000,00000145,00000000,00000042,00000094,00000143,00000000
201812,="91709",CHINO HILLS                 ,CA,00000421,00000032,00000146,00000243,00000400,00000021,00000489,00000035,00000159,00000295,00000447,00000042
201812,="91710",CHINO                       ,CA,00000388,00000051,00000118,00000219,00000379,00000000,00000348,00000019,00000103,00000226,00000331,00000017
201812,="91711",CLAREMONT                   ,CA,00000206,00000000,00000056,00000140,00000179,00000027,00000189,00000012,00000071,00000106,00000166,00000023
201812,="91722",COVINA                      ,CA,00000180,00000000,00000047,00000125,00000169,00000011,00000138,00000000,00000031,00000102,00000130,00000000
201812,="91723",COVINA                      ,CA,00000132,00000000,00000032,00000091,00000129,00000000,00000087,00000000,00000025,00000058,00000085,00000000
201812,="91724",COVINA                      ,CA,00000114,00000000,00000030,00000078,00000099,00000015,00000137,00000000,00000051,00000077,00000131,00000000
201812,="91729",RANCHO CUCAMONGA            ,CA,00000037,00000000,00000012,00000019,00000031,00000000,00000049,00000000,00000013,00000029,00000047,00000000
201812,="91730",RANCHO CUCAMONGA            ,CA,00000609,00000053,00000158,00000398,00000588,00000021,00000506,00000042,00000144,00000320,00000465,00000041
201812,="91731",EL MONTE                    ,CA,00000129,00000012,00000025,00000092,00000124,00000000,00000130,00000019,00000028,00000083,00000130,00000000
201812,="91732",EL MONTE                    ,CA,00000240,00000000,00000059,00000172,00000231,00000000,00000209,00000000,00000055,00000151,00000196,00000013
201812,="91733",SOUTH EL MONTE              ,CA,00000170,00000017,00000047,00000106,00000169,00000000,00000149,00000015,00000035,00000099,00000145,00000000
201812,="91734",EL MONTE                    ,CA,00000014,00000000,00000000,00000000,00000012,00000000,00000032,00000000,00000000,00000026,00000027,00000000
201812,="91737",RANCHO CUCAMONGA            ,CA,00000128,00000000,00000041,00000083,00000117,00000011,00000137,00000000,00000050,00000086,00000128,00000000
201812,="91739",RANCHO CUCAMONGA            ,CA,00000227,00000000,00000082,00000140,00000217,00000000,00000206,00000000,00000065,00000135,00000196,00000000
201812,="91740",GLENDORA                    ,CA,00000170,00000017,00000038,00000115,00000162,00000000,00000168,00000000,00000044,00000116,00000158,00000000
201812,="91741",GLENDORA                    ,CA,00000112,00000000,00000038,00000070,00000107,00000000,00000127,00000000,00000041,00000076,00000110,00000017
201812,="91743",GUASTI                      ,CA,00000018,00000000,00000011,00000000,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="91744",LA PUENTE                   ,CA,00000266,00000000,00000064,00000195,00000245,00000021,00000267,00000000,00000072,00000187,00000255,00000012
201812,="91745",HACIENDA HEIGHTS            ,CA,00000217,00000015,00000051,00000151,00000207,00000000,00000219,00000011,00000069,00000139,00000200,00000019
201812,="91746",LA PUENTE                   ,CA,00000093,00000000,00000013,00000072,00000090,00000000,00000118,00000013,00000022,00000083,00000113,00000000
201812,="91747",LA PUENTE                   ,CA,00000022,00000000,00000000,00000013,00000022,00000000,00000041,00000000,00000000,00000036,00000036,00000000
201812,="91748",CITY INDUSTRY               ,CA,00000235,00000014,00000071,00000150,00000227,00000000,00000289,00000024,00000074,00000191,00000268,00000021
201812,="91750",LA VERNE                    ,CA,00000156,00000000,00000050,00000098,00000145,00000011,00000204,00000000,00000055,00000140,00000181,00000023
201812,="91752",JURUPA VALLEY               ,CA,00000240,00000000,00000092,00000144,00000230,00000000,00000267,00000011,00000084,00000172,00000256,00000011
201812,="91754",MONTEREY PARK               ,CA,00000206,00000018,00000036,00000152,00000197,00000000,00000147,00000013,00000025,00000109,00000134,00000013
201812,="91755",MONTEREY PARK               ,CA,00000152,00000000,00000044,00000103,00000147,00000000,00000107,00000000,00000022,00000080,00000102,00000000
201812,="91761",ONTARIO                     ,CA,00000341,00000039,00000084,00000218,00000328,00000013,00000381,00000019,00000096,00000266,00000365,00000016
201812,="91762",ONTARIO                     ,CA,00000362,00000021,00000097,00000244,00000347,00000015,00000410,00000019,00000120,00000271,00000400,00000000
201812,="91763",MONTCLAIR                   ,CA,00000171,00000000,00000048,00000114,00000161,00000000,00000161,00000011,00000034,00000116,00000155,00000000
201812,="91764",ONTARIO                     ,CA,00000362,00000000,00000105,00000247,00000345,00000017,00000303,00000000,00000081,00000217,00000296,00000000
201812,="91765",DIAMOND BAR                 ,CA,00000279,00000041,00000097,00000141,00000266,00000013,00000280,00000058,00000078,00000144,00000262,00000018
201812,="91766",POMONA                      ,CA,00000229,00000000,00000070,00000154,00000213,00000016,00000238,00000012,00000064,00000162,00000222,00000016
201812,="91767",POMONA                      ,CA,00000240,00000000,00000059,00000176,00000229,00000011,00000232,00000000,00000065,00000163,00000218,00000014
201812,="91768",POMONA                      ,CA,00000116,00000000,00000039,00000073,00000106,00000000,00000127,00000016,00000030,00000081,00000115,00000012
201812,="91769",POMONA                      ,CA,00000014,00000000,00000000,00000011,00000014,00000000,00000026,00000000,00000000,00000019,00000022,00000000
201812,="91770",ROSEMEAD                    ,CA,00000298,00000016,00000096,00000186,00000283,00000015,00000186,00000000,00000055,00000121,00000179,00000000
201812,="91773",SAN DIMAS                   ,CA,00000191,00000000,00000061,00000120,00000182,00000000,00000213,00000013,00000062,00000138,00000196,00000017
201812,="91775",SAN GABRIEL                 ,CA,00000114,00000000,00000037,00000075,00000105,00000000,00000104,00000000,00000028,00000070,00000099,00000000
201812,="91776",SAN GABRIEL                 ,CA,00000291,00000020,00000069,00000202,00000280,00000011,00000224,00000012,00000058,00000154,00000220,00000000
201812,="91778",SAN GABRIEL                 ,CA,00000011,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000013,00000000
201812,="91780",TEMPLE CITY                 ,CA,00000186,00000000,00000050,00000126,00000173,00000013,00000158,00000012,00000048,00000098,00000144,00000014
201812,="91784",UPLAND                      ,CA,00000125,00000000,00000032,00000088,00000118,00000000,00000127,00000013,00000047,00000067,00000116,00000011
201812,="91785",UPLAND                      ,CA,00000018,00000000,00000000,00000014,00000018,00000000,00000037,00000000,00000000,00000024,00000032,00000000
201812,="91786",UPLAND                      ,CA,00000399,00000023,00000102,00000274,00000378,00000021,00000379,00000016,00000081,00000282,00000343,00000036
201812,="91788",WALNUT                      ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000015,00000000
201812,="91789",WALNUT                      ,CA,00000194,00000024,00000057,00000113,00000183,00000011,00000264,00000035,00000089,00000140,00000236,00000028
201812,="91790",WEST COVINA                 ,CA,00000229,00000022,00000054,00000153,00000219,00000000,00000188,00000013,00000065,00000110,00000174,00000014
201812,="91791",WEST COVINA                 ,CA,00000194,00000000,00000070,00000117,00000181,00000013,00000189,00000000,00000056,00000124,00000179,00000000
201812,="91792",WEST COVINA                 ,CA,00000162,00000000,00000052,00000108,00000160,00000000,00000111,00000000,00000030,00000076,00000106,00000000
201812,="91793",WEST COVINA                 ,CA,00000019,00000000,00000000,00000011,00000019,00000000,00000031,00000000,00000000,00000026,00000031,00000000
201812,="91801",ALHAMBRA                    ,CA,00000411,00000011,00000110,00000290,00000396,00000015,00000302,00000000,00000085,00000207,00000280,00000022
201812,="91802",ALHAMBRA                    ,CA,00000023,00000000,00000000,00000016,00000023,00000000,00000024,00000000,00000000,00000021,00000021,00000000
201812,="91803",ALHAMBRA                    ,CA,00000135,00000000,00000030,00000102,00000128,00000000,00000142,00000000,00000024,00000110,00000136,00000000
201812,="91901",ALPINE                      ,CA,00000182,00000000,00000069,00000107,00000175,00000000,00000122,00000000,00000036,00000081,00000118,00000000
201812,="91902",BONITA                      ,CA,00000076,00000000,00000026,00000046,00000068,00000000,00000116,00000000,00000039,00000069,00000096,00000020
201812,="91905",BOULEVARD                   ,CA,00000013,00000000,00000000,00000000,00000013,00000000,00000011,00000000,00000000,00000000,00000011,00000000
201812,="91906",CAMPO                       ,CA,00000018,00000000,00000000,00000012,00000018,00000000,00000025,00000000,00000011,00000011,00000025,00000000
201812,="91908",BONITA                      ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000000,00000000
201812,="91909",CHULA VISTA                 ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000017,00000000,00000000,00000012,00000017,00000000
201812,="91910",CHULA VISTA                 ,CA,00000660,00000023,00000217,00000420,00000643,00000017,00000577,00000015,00000171,00000391,00000541,00000036
201812,="91911",CHULA VISTA                 ,CA,00000584,00000000,00000206,00000370,00000557,00000027,00000476,00000000,00000160,00000306,00000454,00000022
201812,="91912",CHULA VISTA                 ,CA,00000027,00000000,00000000,00000015,00000027,00000000,00000042,00000000,00000000,00000036,00000037,00000000
201812,="91913",CHULA VISTA                 ,CA,00000388,00000000,00000148,00000232,00000362,00000026,00000406,00000000,00000171,00000228,00000392,00000014
201812,="91914",CHULA VISTA                 ,CA,00000059,00000000,00000030,00000020,00000058,00000000,00000082,00000000,00000032,00000045,00000076,00000000
201812,="91915",CHULA VISTA                 ,CA,00000193,00000000,00000080,00000107,00000183,00000000,00000269,00000000,00000097,00000165,00000258,00000011
201812,="91916",DESCANSO                    ,CA,00000015,00000000,00000000,00000000,00000015,00000000,00000013,00000000,00000000,00000012,00000013,00000000
201812,="91921",CHULA VISTA                 ,CA,00000021,00000000,00000000,00000013,00000021,00000000,00000030,00000000,00000012,00000013,00000026,00000000
201812,="91932",IMPERIAL BEACH              ,CA,00000266,00000000,00000084,00000177,00000257,00000000,00000228,00000000,00000066,00000156,00000214,00000014
201812,="91933",IMPERIAL BEACH              ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000028,00000000,00000000,00000027,00000020,00000000
201812,="91935",JAMUL                       ,CA,00000047,00000000,00000018,00000025,00000047,00000000,00000053,00000000,00000000,00000043,00000050,00000000
201812,="91941",LA MESA                     ,CA,00000286,00000014,00000083,00000189,00000276,00000000,00000290,00000000,00000089,00000192,00000269,00000021
201812,="91942",LA MESA                     ,CA,00000394,00000013,00000098,00000283,00000377,00000017,00000380,00000016,00000101,00000263,00000356,00000024
201812,="91944",LA MESA                     ,CA,00000013,00000000,00000000,00000000,00000011,00000000,00000017,00000000,00000000,00000011,00000017,00000000
201812,="91945",LEMON GROVE                 ,CA,00000221,00000000,00000055,00000163,00000209,00000012,00000198,00000000,00000046,00000148,00000189,00000000
201812,="91946",LEMON GROVE                 ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000018,00000000,00000000,00000016,00000018,00000000
201812,="91950",NATIONAL CITY               ,CA,00000332,00000000,00000101,00000221,00000318,00000014,00000326,00000000,00000087,00000236,00000308,00000018
201812,="91951",NATIONAL CITY               ,CA,00000018,00000000,00000000,00000013,00000016,00000000,00000026,00000000,00000000,00000021,00000023,00000000
201812,="91977",SPRING VALLEY               ,CA,00000450,00000000,00000136,00000306,00000435,00000015,00000404,00000011,00000107,00000286,00000383,00000021
201812,="91978",SPRING VALLEY               ,CA,00000068,00000000,00000021,00000044,00000066,00000000,00000078,00000000,00000023,00000052,00000073,00000000
201812,="91979",SPRING VALLEY               ,CA,00000012,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000012,00000000
201812,="91980",TECATE                      ,CA,00000013,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92003",BONSALL                     ,CA,00000041,00000000,00000018,00000015,00000040,00000000,00000045,00000000,00000021,00000020,00000041,00000000
201812,="92004",BORREGO SPRINGS             ,CA,00000019,00000000,00000000,00000012,00000017,00000000,00000078,00000000,00000046,00000029,00000000,00000070
201812,="92007",CARDIFF BY THE SEA          ,CA,00000109,00000000,00000022,00000082,00000099,00000000,00000097,00000000,00000024,00000070,00000086,00000011
201812,="92008",CARLSBAD                    ,CA,00000325,00000047,00000088,00000190,00000305,00000020,00000353,00000055,00000105,00000193,00000279,00000074
201812,="92009",CARLSBAD                    ,CA,00000251,00000000,00000088,00000157,00000228,00000023,00000271,00000000,00000094,00000167,00000230,00000041
201812,="92010",CARLSBAD                    ,CA,00000141,00000016,00000036,00000089,00000131,00000000,00000181,00000030,00000045,00000106,00000154,00000027
201812,="92011",CARLSBAD                    ,CA,00000165,00000013,00000074,00000078,00000152,00000013,00000207,00000025,00000087,00000095,00000157,00000050
201812,="92013",CARLSBAD                    ,CA,00000013,00000000,00000000,00000000,00000013,00000000,00000019,00000000,00000000,00000011,00000016,00000000
201812,="92014",DEL MAR                     ,CA,00000124,00000000,00000038,00000079,00000115,00000000,00000140,00000021,00000043,00000076,00000106,00000034
201812,="92018",CARLSBAD                    ,CA,00000162,00000061,00000033,00000068,00000063,00000099,00000016,00000000,00000000,00000000,00000015,00000000
201812,="92019",EL CAJON                    ,CA,00000285,00000000,00000093,00000182,00000276,00000000,00000308,00000000,00000105,00000196,00000285,00000023
201812,="92020",EL CAJON                    ,CA,00000525,00000014,00000169,00000342,00000507,00000018,00000467,00000014,00000135,00000318,00000435,00000032
201812,="92021",EL CAJON                    ,CA,00000548,00000000,00000185,00000353,00000517,00000031,00000520,00000000,00000194,00000318,00000482,00000038
201812,="92022",EL CAJON                    ,CA,00000014,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000015,00000014,00000000
201812,="92023",ENCINITAS                   ,CA,00000017,00000000,00000000,00000000,00000014,00000000,00000033,00000000,00000014,00000016,00000023,00000000
201812,="92024",ENCINITAS                   ,CA,00000358,00000027,00000097,00000234,00000329,00000029,00000396,00000056,00000107,00000233,00000342,00000054
201812,="92025",ESCONDIDO                   ,CA,00000309,00000019,00000097,00000193,00000300,00000000,00000290,00000016,00000082,00000192,00000272,00000018
201812,="92026",ESCONDIDO                   ,CA,00000355,00000000,00000108,00000240,00000334,00000021,00000364,00000000,00000124,00000230,00000334,00000030
201812,="92027",ESCONDIDO                   ,CA,00000306,00000000,00000091,00000207,00000286,00000020,00000252,00000000,00000072,00000175,00000232,00000020
201812,="92028",FALLBROOK                   ,CA,00000314,00000017,00000115,00000182,00000297,00000017,00000302,00000017,00000100,00000185,00000276,00000026
201812,="92029",ESCONDIDO                   ,CA,00000119,00000011,00000048,00000060,00000110,00000000,00000146,00000014,00000050,00000082,00000136,00000000
201812,="92030",ESCONDIDO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000012,00000000
201812,="92033",ESCONDIDO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000024,00000000,00000000,00000016,00000020,00000000
201812,="92036",JULIAN                      ,CA,00000027,00000000,00000000,00000016,00000026,00000000,00000022,00000000,00000000,00000016,00000019,00000000
201812,="92037",LA JOLLA                    ,CA,00000327,00000041,00000087,00000199,00000288,00000039,00000389,00000045,00000123,00000221,00000303,00000086
201812,="92038",LA JOLLA                    ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000014,00000000,00000000,00000012,00000012,00000000
201812,="92039",LA JOLLA                    ,CA,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92040",LAKESIDE                    ,CA,00000307,00000000,00000090,00000211,00000299,00000000,00000294,00000000,00000088,00000197,00000274,00000020
201812,="92046",ESCONDIDO                   ,CA,00000016,00000000,00000000,00000000,00000015,00000000,00000024,00000000,00000000,00000018,00000023,00000000
201812,="92049",OCEANSIDE                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="92051",CAMP PENDLETON              ,CA,00000018,00000000,00000000,00000015,00000018,00000000,00000032,00000000,00000000,00000022,00000025,00000000
201812,="92052",OCEANSIDE                   ,CA,00000017,00000000,00000000,00000012,00000017,00000000,00000040,00000000,00000012,00000027,00000037,00000000
201812,="92054",OCEANSIDE                   ,CA,00000317,00000016,00000071,00000230,00000299,00000018,00000384,00000023,00000103,00000258,00000300,00000084
201812,="92055",CAMP PENDLETON              ,CA,00000027,00000000,00000000,00000026,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92056",OCEANSIDE                   ,CA,00000407,00000019,00000125,00000263,00000391,00000016,00000393,00000017,00000105,00000271,00000363,00000030
201812,="92057",OCEANSIDE                   ,CA,00000439,00000000,00000140,00000291,00000419,00000020,00000444,00000013,00000144,00000287,00000392,00000052
201812,="92058",OCEANSIDE                   ,CA,00000391,00000000,00000178,00000211,00000368,00000023,00000308,00000000,00000117,00000185,00000287,00000021
201812,="92061",PAUMA VALLEY                ,CA,00000012,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92064",POWAY                       ,CA,00000253,00000024,00000067,00000162,00000242,00000011,00000316,00000016,00000089,00000211,00000268,00000048
201812,="92065",RAMONA                      ,CA,00000237,00000011,00000096,00000130,00000230,00000000,00000256,00000013,00000092,00000151,00000243,00000013
201812,="92067",RCHO SANTA FE               ,CA,00000029,00000000,00000016,00000011,00000019,00000000,00000070,00000011,00000021,00000038,00000061,00000000
201812,="92068",SAN LUIS REY                ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000017,00000000,00000000,00000000,00000017,00000000
201812,="92069",SAN MARCOS                  ,CA,00000293,00000000,00000098,00000191,00000280,00000013,00000246,00000000,00000079,00000158,00000232,00000014
201812,="92070",SANTA YSABEL                ,CA,00000017,00000000,00000000,00000000,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92071",SANTEE                      ,CA,00000351,00000000,00000115,00000233,00000335,00000016,00000396,00000012,00000132,00000252,00000358,00000038
201812,="92072",SANTEE                      ,CA,00000021,00000000,00000000,00000013,00000020,00000000,00000021,00000000,00000000,00000000,00000020,00000000
201812,="92074",POWAY                       ,CA,00000013,00000000,00000000,00000000,00000012,00000000,00000014,00000000,00000000,00000011,00000013,00000000
201812,="92075",SOLANA BEACH                ,CA,00000150,00000042,00000035,00000073,00000139,00000011,00000179,00000014,00000066,00000099,00000140,00000039
201812,="92078",SAN MARCOS                  ,CA,00000294,00000012,00000097,00000185,00000286,00000000,00000326,00000013,00000111,00000202,00000288,00000038
201812,="92079",SAN MARCOS                  ,CA,00000020,00000000,00000000,00000013,00000018,00000000,00000018,00000000,00000000,00000000,00000014,00000000
201812,="92081",VISTA                       ,CA,00000242,00000017,00000071,00000154,00000240,00000000,00000222,00000000,00000066,00000148,00000203,00000019
201812,="92082",VALLEY CENTER               ,CA,00000122,00000000,00000033,00000082,00000119,00000000,00000118,00000011,00000028,00000079,00000101,00000017
201812,="92083",VISTA                       ,CA,00000292,00000000,00000089,00000200,00000281,00000011,00000235,00000000,00000077,00000148,00000219,00000016
201812,="92084",VISTA                       ,CA,00000256,00000000,00000086,00000160,00000246,00000000,00000281,00000000,00000086,00000185,00000250,00000031
201812,="92085",VISTA                       ,CA,00000022,00000000,00000000,00000011,00000021,00000000,00000021,00000000,00000000,00000012,00000020,00000000
201812,="92086",WARNER SPRINGS              ,CA,00000018,00000000,00000000,00000016,00000014,00000000,00000020,00000000,00000000,00000000,00000016,00000000
201812,="92088",FALLBROOK                   ,CA,00000014,00000000,00000000,00000000,00000013,00000000,00000021,00000000,00000012,00000000,00000018,00000000
201812,="92091",RANCHO SANTA FE             ,CA,00000016,00000000,00000000,00000000,00000011,00000000,00000019,00000000,00000011,00000000,00000013,00000000
201812,="92101",SAN DIEGO                   ,CA,00000830,00000141,00000116,00000573,00000790,00000040,00000775,00000062,00000112,00000601,00000702,00000073
201812,="92102",SAN DIEGO                   ,CA,00000376,00000000,00000075,00000292,00000357,00000019,00000255,00000000,00000052,00000198,00000237,00000018
201812,="92103",SAN DIEGO                   ,CA,00000501,00000029,00000088,00000384,00000472,00000029,00000388,00000022,00000073,00000293,00000336,00000052
201812,="92104",SAN DIEGO                   ,CA,00000609,00000025,00000116,00000468,00000596,00000013,00000481,00000022,00000067,00000392,00000448,00000033
201812,="92105",SAN DIEGO                   ,CA,00000520,00000000,00000148,00000369,00000498,00000022,00000466,00000000,00000106,00000354,00000451,00000015
201812,="92106",SAN DIEGO                   ,CA,00000145,00000000,00000048,00000092,00000129,00000016,00000176,00000011,00000048,00000117,00000151,00000025
201812,="92107",SAN DIEGO                   ,CA,00000313,00000000,00000048,00000257,00000295,00000018,00000267,00000012,00000050,00000205,00000240,00000027
201812,="92108",SAN DIEGO                   ,CA,00000477,00000041,00000107,00000329,00000462,00000015,00000484,00000083,00000090,00000311,00000453,00000031
201812,="92109",SAN DIEGO                   ,CA,00000682,00000021,00000096,00000565,00000640,00000042,00000588,00000030,00000117,00000441,00000464,00000124
201812,="92110",SAN DIEGO                   ,CA,00000367,00000030,00000067,00000270,00000340,00000027,00000333,00000013,00000081,00000239,00000307,00000026
201812,="92111",SAN DIEGO                   ,CA,00000393,00000025,00000073,00000295,00000382,00000011,00000356,00000016,00000083,00000257,00000343,00000013
201812,="92112",SAN DIEGO                   ,CA,00000023,00000000,00000000,00000017,00000020,00000000,00000033,00000000,00000000,00000026,00000030,00000000
201812,="92113",SAN DIEGO                   ,CA,00000263,00000000,00000062,00000193,00000252,00000011,00000197,00000000,00000042,00000155,00000187,00000000
201812,="92114",SAN DIEGO                   ,CA,00000329,00000000,00000075,00000250,00000316,00000013,00000285,00000000,00000091,00000190,00000268,00000017
201812,="92115",SAN DIEGO                   ,CA,00000620,00000016,00000151,00000453,00000593,00000027,00000461,00000000,00000110,00000343,00000432,00000029
201812,="92116",SAN DIEGO                   ,CA,00000425,00000000,00000080,00000337,00000405,00000020,00000330,00000015,00000056,00000259,00000309,00000021
201812,="92117",SAN DIEGO                   ,CA,00000399,00000000,00000081,00000310,00000371,00000028,00000396,00000016,00000087,00000293,00000366,00000030
201812,="92118",CORONADO                    ,CA,00000202,00000000,00000093,00000104,00000183,00000019,00000244,00000000,00000127,00000108,00000162,00000082
201812,="92119",SAN DIEGO                   ,CA,00000167,00000000,00000050,00000114,00000160,00000000,00000177,00000000,00000047,00000124,00000161,00000016
201812,="92120",SAN DIEGO                   ,CA,00000200,00000017,00000058,00000125,00000191,00000000,00000232,00000019,00000066,00000147,00000202,00000030
201812,="92121",SAN DIEGO                   ,CA,00000072,00000039,00000000,00000026,00000068,00000000,00000070,00000039,00000014,00000017,00000065,00000000
201812,="92122",SAN DIEGO                   ,CA,00000574,00000017,00000138,00000419,00000545,00000029,00000422,00000020,00000089,00000313,00000387,00000035
201812,="92123",SAN DIEGO                   ,CA,00000363,00000027,00000105,00000231,00000352,00000011,00000400,00000027,00000096,00000277,00000376,00000024
201812,="92124",SAN DIEGO                   ,CA,00000348,00000000,00000140,00000208,00000330,00000018,00000277,00000000,00000102,00000173,00000260,00000017
201812,="92126",SAN DIEGO                   ,CA,00000648,00000017,00000201,00000430,00000626,00000022,00000603,00000021,00000146,00000436,00000568,00000035
201812,="92127",SAN DIEGO                   ,CA,00000296,00000014,00000120,00000162,00000283,00000013,00000334,00000038,00000135,00000161,00000294,00000040
201812,="92128",SAN DIEGO                   ,CA,00000361,00000017,00000124,00000220,00000337,00000024,00000391,00000017,00000133,00000241,00000349,00000042
201812,="92129",SAN DIEGO                   ,CA,00000257,00000000,00000099,00000154,00000247,00000000,00000320,00000000,00000092,00000218,00000296,00000024
201812,="92130",SAN DIEGO                   ,CA,00000425,00000031,00000152,00000242,00000403,00000022,00000521,00000032,00000182,00000307,00000471,00000050
201812,="92131",SAN DIEGO                   ,CA,00000177,00000014,00000062,00000101,00000170,00000000,00000208,00000000,00000074,00000125,00000190,00000018
201812,="92137",SAN DIEGO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000012,00000000
201812,="92138",SAN DIEGO                   ,CA,00000028,00000000,00000000,00000018,00000025,00000000,00000017,00000000,00000000,00000011,00000016,00000000
201812,="92139",SAN DIEGO                   ,CA,00000213,00000000,00000071,00000142,00000199,00000014,00000201,00000000,00000072,00000129,00000184,00000017
201812,="92143",SAN YSIDRO                  ,CA,00000019,00000000,00000000,00000013,00000015,00000000,00000038,00000000,00000014,00000021,00000026,00000012
201812,="92145",SAN DIEGO                   ,CA,00000012,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92150",SAN DIEGO                   ,CA,00000041,00000000,00000031,00000000,00000041,00000000,00000034,00000018,00000000,00000012,00000033,00000000
201812,="92153",SAN DIEGO                   ,CA,00000019,00000000,00000000,00000000,00000017,00000000,00000021,00000000,00000000,00000017,00000021,00000000
201812,="92154",SAN DIEGO                   ,CA,00000531,00000018,00000140,00000373,00000501,00000030,00000546,00000027,00000160,00000359,00000495,00000051
201812,="92160",SAN DIEGO                   ,CA,00000012,00000000,00000000,00000000,00000011,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="92163",SAN DIEGO                   ,CA,00000023,00000000,00000000,00000017,00000023,00000000,00000032,00000000,00000000,00000026,00000030,00000000
201812,="92165",SAN DIEGO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000018,00000000,00000000,00000015,00000016,00000000
201812,="92167",SAN DIEGO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000019,00000000,00000000,00000011,00000019,00000000
